user_id	jobroles	career_level	discipline_id	industry_id	country	region	experience_n_entries_class	experience_years_experience	experience_years_in_current	edu_degree	edu_fieldofstudies
2111201	3551384	3	7	8	de	2	2	4	1	0	5
856058	803575,1012013	3	0	0	de	0	2	4	4	0	
1457626	4499767	3	0	8	de	9	1	4	4	1	
2950628	3079492,2002498	NULL	0	0	de	7	3	4	1	1	2
602132	1283916	3	0	0	de	0	3	6	4	2	5
867401	3079492	NULL	0	0	de	3	3	5	2	2	
2022720	229082,99840,4049722	3	14	1	de	1	2	4	1	2	5
1982330	3602952,792504	3	0	0	de	0	3	7	3	0	
1328260	3432139	4	0	0	de	0	2	7	3	0	
1666138	3099696,3482421	3	0	0	de	0	2	7	2	0	
1259767	3836325	3	14	21	de	10	3	7	1	0	8,2
1208636	2368386	0	0	3	non_dach	0	1	0	0	0	3
1360306	2978502	0	0	0	de	0	3	6	3	0	
1238680	240317,2585795	NULL	0	0	de	16	2	2	2	1	7,8
175854	0	NULL	0	0	de	4	2	6	0	0	
769896	4499767,221785	3	3	21	de	10	3	7	2	0	
161813	1222051	4	3	21	de	1	1	6	6	0	
2475394	3408137,524518	0	9	8	de	1	3	5	2	2	
997001	675557	3	0	0	de	0	3	7	0	0	
2145144	43445	3	10	1	de	9	3	4	1	0	
1236474	0	0	0	0	de	0	3	4	1	3	5
1044467	419180	3	0	5	non_dach	0	1	0	0	0	3
945601	560148,1549791	3	0	0	de	0	3	5	4	0	3
2584152	991642	3	13	9	de	9	3	6	2	0	
140772	3869555,3381866,1893271	3	7	21	de	10	3	7	4	0	
2623740	3504609,4408755	2	0	10	de	1	2	4	3	0	3
792409	2823510,1403285,3482421,502342,524518,2027486,2013630,728041,1095246,1177079,2282014,312113,154542,3013553,494116,4192942,2928384,4146077,2958665,1441262	6	2	14	de	2	3	7	4	2	
2473645	165098,3895202,22459	6	0	0	de	0	2	7	7	1	4
798229	1342939,2573697,4176007	4	1	21	de	10	3	5	2	2	5
1927140	3119985,2099844,1492339	0	0	17	de	2	3	7	5	0	
153879	3079492	NULL	0	0	de	7	3	4	2	1	3
1076907	1567693	0	0	18	de	2	3	7	1	2	
2739259	4490078	4	0	0	de	0	3	6	2	1	8
2231585	0	0	18	10	de	2	1	0	0	3	5
1965211	0	NULL	0	0	de	1	3	4	0	1	
1350249	2573697,3287640	4	0	0	de	0	3	7	2	1	
1435371	2082758,401445,520982,1608502,1890945	4	0	0	de	0	3	6	5	1	5
40422	3334817	3	0	0	de	0	2	2	1	0	
2498353	0	NULL	0	0	de	0	1	4	0	0	5
1011914	2928384,1162788,897463,3720944,524518	4	0	0	de	0	3	6	3	3	7
1317902	4490078	NULL	0	0	de	7	3	7	1	0	
2107143	4321623	3	0	0	de	0	2	4	2	2	8
1339022	0	NULL	0	0	de	1	1	3	0	1	
1022222	1802395	0	0	1	de	9	1	5	5	0	
2196869	1447763	2	0	0	de	0	3	4	2	1	
1191088	1986087	3	0	0	de	0	3	5	1	0	
2847391	3241763	4	0	15	de	7	2	6	4	2	8
1689739	812432	3	0	0	de	0	2	4	2	0	
2110618	2573697,1179799	NULL	0	0	de	7	3	4	2	1	8
669105	4141254,3522911	5	0	0	de	0	3	5	1	2	3,8
2204166	2978502	3	3	15	de	6	3	7	4	0	
596374	2140778,3378061,812432	0	0	0	de	0	3	4	2	0	
141584	2210017	3	0	11	de	10	1	4	4	0	
1615851	2111897,781474	4	3	15	de	9	3	7	1	0	
2251675	580351	3	0	20	de	6	2	4	2	0	
249266	3370475	4	0	0	de	0	3	6	2	2	
2180874	127768	3	0	0	de	0	1	3	1	0	
252124	3580664,315526,1549791	4	0	0	de	0	3	5	3	0	8
60667	3099696,3913136	0	0	0	de	0	2	4	2	1	6,5,3
2960024	0	NULL	0	0	de	2	3	4	0	1	7
638780	3916449,1792965	0	0	0	de	0	3	1	1	0	
2126448	3434923,3079492	1	0	0	de	0	2	4	2	0	
1904174	3432139	4	3	21	non_dach	0	3	7	2	0	8
1161966	4175020,411627,4338514	4	0	7	de	2	3	5	1	2	
177201	4425593	3	23	3	de	1	2	7	2	0	
2728060	0	NULL	0	0	de	2	1	0	0	0	
930429	0	NULL	0	0	de	2	2	4	0	2	8
2085715	0	NULL	0	0	de	2	1	1	0	1	5
1480800	0	NULL	0	0	de	6	3	5	0	0	
1063733	0	0	0	14	de	2	1	0	0	0	
2475148	1222051,3567863	6	0	0	de	0	1	4	4	0	
1132609	1284613	0	0	0	de	0	2	4	3	2	8,2
419655	1667725,1581843,536191,907741	4	0	21	de	10	3	5	3	0	
2851409	3145630	5	0	5	de	9	2	7	3	0	3
2851560	0	NULL	0	0	de	9	1	0	0	0	
2421886	0	NULL	0	0	de	1	1	0	0	0	3
1607357	401445	0	14	9	de	9	1	0	0	0	
1015106	973885,494116	4	0	0	non_dach	0	3	4	2	0	7
983467	1426397,3047612	4	0	0	de	0	3	5	2	0	2,7
2283995	0	NULL	0	0	de	2	1	2	0	1	3
969210	0	NULL	0	0	de	2	3	4	0	0	3
2286464	4153265	0	0	9	de	0	1	0	0	0	
747561	1799170	3	0	2	de	9	3	6	4	2	
1624182	2645033,2424638	0	0	12	at	0	2	5	5	0	
620678	2978502	3	0	0	de	0	3	3	1	0	
860417	2178060	3	0	2	de	2	2	6	3	0	
282283	2978502,3768439,4013443	2	0	0	de	0	3	2	1	1	
572924	3408137	3	9	21	de	10	3	5	4	2	8
833770	4321623	4	0	0	de	0	3	6	2	0	
1115287	4408755	0	0	0	de	0	3	4	3	0	5
1508681	213841,4499767,3432139	3	0	9	de	10	2	6	5	0	
1673605	127768,3455040	2	0	0	de	0	3	4	1	0	8,5
2218402	1342939,2550008,3370475	4	0	0	de	0	3	0	0	0	2
747052	0	NULL	0	0	de	10	1	0	0	0	2
990801	2865345,655030	3	0	0	de	0	2	4	4	2	8
1503525	0	NULL	0	0	de	0	3	7	0	2	5
2893187	3482421	6	0	0	de	0	1	6	1	0	
1554574	454890,3794933,3378061,196892	0	0	21	de	6	3	6	3	0	5
315797	1072848	0	0	16	de	7	1	4	0	0	
1872093	3771869	NULL	0	0	de	10	2	2	1	1	5,3,6
954533	0	NULL	0	0	de	9	2	6	0	0	
1558961	2314529	0	0	21	de	3	1	0	0	0	
1125948	234916,3099696,128836	3	0	0	de	0	2	5	3	0	
2214872	0	NULL	0	0	de	3	2	0	0	0	
1621575	3079492	NULL	0	0	de	1	3	3	1	1	
2148648	1048473,4430200,9558	0	0	16	de	10	3	7	4	0	
864792	0	NULL	0	0	de	6	2	2	0	1	8
2886421	0	NULL	0	0	de	0	3	5	0	1	3
17401	944656,3145630,3370475,666676,412919	0	0	8	at	0	3	5	3	2	
1898226	0	NULL	0	0	de	1	1	4	0	0	5
577233	0	NULL	0	0	de	0	1	0	0	0	
1734445	3241763,202519	4	0	0	non_dach	0	2	6	3	2	2,7
2387379	996660,154542,4284901,3145630	5	0	0	de	0	3	5	3	2	
927335	1894285	0	0	10	de	0	1	3	1	3	
2442457	1549791	6	0	0	de	0	3	0	0	0	
530282	2111897,3241763	4	0	0	at	0	1	4	3	0	2
2103755	0	NULL	0	0	ch	0	3	7	0	0	5
1014713	3582227	4	0	0	de	0	3	4	1	2	
2841661	3079492	NULL	0	0	de	9	1	1	1	2	3
1873287	0	NULL	0	0	de	1	3	3	0	2	5
2285714	0	0	0	9	de	0	1	0	0	0	
2723528	2172279	3	0	0	de	0	3	7	3	0	
962631	0	NULL	0	0	de	0	3	7	0	0	
2888712	4183449	NULL	0	0	de	10	3	4	1	1	3
1697511	4284901	5	0	15	de	1	2	5	5	0	
2504432	635441,315526	4	0	0	de	0	2	3	1	2	8
1476398	177854	4	0	0	de	0	3	0	0	0	2
2719232	0	NULL	0	0	de	1	3	4	0	2	5
2449167	1023414	0	0	12	at	0	1	0	0	0	
1931143	1222051	0	0	22	de	2	3	5	1	2	6
1456082	1290667	3	14	21	at	0	1	3	1	0	
1122434	291827	3	0	22	de	7	2	5	3	0	
1623652	678140	2	0	0	de	0	1	2	0	0	
2447353	0	NULL	0	0	de	2	2	4	0	1	
2896537	0	0	0	18	de	15	1	5	5	0	
589813	996660	4	11	21	de	1	3	4	1	0	2
2476987	76751	0	2	14	de	2	2	7	7	2	8
1562509	2317118	5	0	0	de	0	3	7	4	0	3
299065	2314529,481601	0	0	15	de	2	3	7	5	0	
77258	0	NULL	0	0	de	7	1	5	2	0	
712237	2573697,675557	3	3	21	de	7	2	7	2	0	
510958	635441	4	19	23	de	10	3	6	1	0	8
2456572	1295698,687642	3	0	0	de	0	3	6	2	0	4
2545328	0	0	0	2	de	9	1	4	4	0	
2681062	3005419,4432807,3045450	0	0	0	at	0	2	3	1	2	
845414	3079492	2	0	0	de	0	3	4	2	2	7,4,6
732450	0	NULL	0	0	de	0	3	0	0	0	
2936810	608910,1048473	0	12	16	de	10	1	0	0	0	
257604	1072848,792504,2195642	0	0	0	de	0	1	0	0	0	
958981	607816,764592	0	0	13	de	7	3	5	2	0	8,2
1993353	4284901,366094	6	0	0	de	0	2	7	3	2	8
1504862	0	NULL	0	0	de	2	2	4	0	0	8,7
2357760	0	0	0	5	at	0	1	0	0	2	3
2751116	116177	3	14	21	de	2	2	6	2	2	
2922866	2169794,524518	4	0	12	de	2	1	0	0	0	
2889550	1253876,2915824,1179799	6	0	0	de	0	2	7	4	1	8
945739	4284901	5	0	15	non_dach	0	1	0	0	0	
575464	1012013,991642,3058924	0	13	1	de	9	2	4	3	2	
761762	635441	0	0	9	de	2	2	5	2	0	
1234876	1940195,879582	NULL	0	0	non_dach	0	3	5	2	0	3,8
1765186	4281874	NULL	0	0	ch	0	2	2	0	1	
112774	83066	0	0	0	de	0	3	0	0	0	8
1558791	3500451,1504358	3	1	1	de	1	2	4	4	0	3
2338412	0	NULL	0	0	de	9	3	6	0	2	3,8
1365481	99840	3	0	18	de	13	1	4	4	0	
2267341	2325779	1	0	0	de	0	1	1	1	1	8,3,2,7
2492008	3208603,3668574,63258,1639604,2804344	4	0	0	de	0	1	7	7	0	
348415	76751	2	0	0	de	0	3	5	1	2	8
2920909	4408755	2	0	0	de	0	3	4	2	0	
2362114	605721	0	0	21	de	9	1	6	6	0	
1273690	127061	3	0	15	de	7	2	7	3	2	4,5,7
969937	0	NULL	0	0	de	10	2	4	0	1	
2118377	401445	3	0	0	de	0	1	6	6	0	
314027	2289242	NULL	0	0	de	9	3	3	1	2	
1109556	502342,494116,654490	4	14	4	ch	0	2	6	4	0	8,2
2857705	3533669	3	20	1	de	2	3	5	1	0	
1583740	2632463	3	14	21	non_dach	0	2	5	1	0	5
1694918	508447	3	0	1	de	1	2	6	4	0	
1644673	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
1935269	1012013	2	0	0	de	0	2	4	1	1	3
2748345	1620730	0	0	15	de	2	3	6	1	0	
2764844	0	NULL	0	0	de	9	3	4	0	2	3
2871991	0	NULL	0	0	de	3	3	4	0	2	3
2537604	0	NULL	0	0	de	10	2	3	0	1	3
354324	1072848,2041018,2250095	3	23	1	ch	0	3	7	2	0	
189295	0	NULL	0	0	de	15	2	7	0	2	5
1973610	0	NULL	0	0	de	1	3	7	0	0	
2669404	1355192	NULL	0	0	de	7	2	3	1	1	
466892	2314529	2	0	0	de	0	2	2	1	2	5
1477810	4141254	2	0	21	de	9	3	5	2	2	8
2815609	1375029,2314529	0	0	21	non_dach	0	2	0	0	0	
136905	2384910,2765778	3	8	18	de	9	2	5	4	0	
1280505	2965627	0	0	18	de	6	3	4	2	2	8,7
720892	655030	3	0	5	de	10	2	5	3	0	4,8
2368432	401445,2995613	3	14	21	de	2	2	6	4	2	5,3
1644122	0	NULL	0	0	de	0	3	5	0	1	4
1201535	3045845,3839614	2	0	0	de	0	2	3	3	2	5
731264	0	NULL	0	0	de	1	3	4	0	1	3
120282	44411,2882280	0	5	2	de	0	2	4	2	0	
2876942	4020231	NULL	0	0	de	2	3	5	0	0	
1949625	1283916	4	0	14	at	0	3	5	2	2	2,7
2727328	2089213,4472672,2140778	3	10	8	de	3	3	4	1	1	7,2,8
224922	3482421	0	0	16	de	0	1	0	0	0	
2725858	500718,412919,1925545,675557	4	3	21	de	2	3	7	2	1	5
2146031	1072848	0	0	0	de	0	3	3	0	0	
136108	0	NULL	0	0	de	3	1	0	0	2	
2715330	0	NULL	0	0	de	9	1	0	0	0	
897356	0	NULL	0	0	de	1	1	0	0	0	
1998915	0	NULL	0	0	de	1	3	4	0	1	
682443	3432139,3729575	3	7	8	ch	0	3	5	2	1	5,8
163548	682906	0	0	1	de	9	3	4	2	0	8
643102	0	5	0	0	de	0	3	5	2	0	8
1141896	3370475	0	3	15	de	1	3	7	4	0	
2544268	3478136,3028585	3	0	21	de	2	3	5	1	1	5
1136723	4499767	3	0	0	de	0	3	5	1	2	8
2342720	0	NULL	0	0	de	0	1	0	0	0	
854451	2978502	4	0	22	de	0	3	7	4	0	
338191	4499478,16669,1057841	0	0	15	de	7	2	2	1	1	8
2263376	502342	3	7	21	ch	0	3	7	1	0	2,8
1565614	486469	0	0	16	de	7	2	6	4	0	
2651062	4060783	2	0	0	de	0	2	3	2	0	
220835	2314529	3	0	5	de	1	1	0	0	2	
2964516	3240672,2380081,711892	3	2	14	de	0	3	6	2	0	
1761925	4521727	0	0	0	de	0	1	3	3	1	3
2303015	4188987	0	0	8	de	9	2	6	2	0	
2815648	4427905	3	0	0	de	0	2	4	4	0	5
2169521	1441262,1685517,1403285,728041	3	17	13	de	9	3	4	1	2	7
392248	4490078,3499434	4	0	0	de	0	3	6	1	2	8
2554447	830122,2585198,524518,1869869	3	0	0	de	0	3	4	4	2	2
2086372	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
149385	4154051,3386134,3079492	NULL	0	0	de	2	3	4	1	1	7
433453	536191	3	0	0	de	0	3	1	1	0	7
288705	1766375	0	20	1	de	9	3	4	1	0	3
1416619	3456869	2	14	21	de	3	1	2	2	1	5
2554469	0	NULL	0	0	de	2	1	1	0	1	
1382302	560148	0	0	10	de	2	1	0	0	0	
16778	3652981	3	16	15	de	9	2	6	1	0	
1093260	2573697,2378915	4	0	0	de	0	3	6	3	0	7,8,1
1553873	0	0	0	15	de	1	2	4	2	0	
2909784	2978502,2280593	4	14	21	de	1	3	6	2	2	5
360883	0	NULL	0	0	de	13	1	2	0	2	
820841	444534	0	0	14	de	9	3	4	4	0	
863771	4532254	0	0	2	non_dach	0	1	0	0	0	
1927747	0	NULL	0	0	de	6	3	6	0	2	
1675199	0	NULL	0	0	de	10	3	0	0	0	8,2
861570	4227194,502342	3	14	21	de	9	3	6	1	0	5
2313203	715220,2516287,1819239	0	0	18	de	2	1	0	0	0	
1486867	3632693,1207236	3	0	10	de	10	3	7	4	0	
929688	2344421	2	0	0	de	0	1	1	1	0	
2112784	929899	0	0	0	de	0	2	7	4	3	6
1410050	0	NULL	0	0	ch	0	3	5	0	2	5
2679789	63258	4	0	0	de	0	2	7	3	0	
719907	3289677,1295414	4	0	0	de	0	3	6	2	3	5
1196229	3081292	3	0	0	de	0	1	4	3	0	3
1633701	492263	3	0	0	de	0	2	4	4	2	9,2,7
2544603	4545549,3885841	3	0	0	de	0	2	6	4	0	
2085381	1894285	3	0	0	de	0	2	6	4	2	7
617578	4169675	4	5	1	de	9	3	7	3	0	
861257	1608502,4284901	5	0	0	de	0	3	7	2	2	
2065459	893887,2580946,1426397	6	2	14	de	2	3	7	1	0	5,8
1251533	4049722,500718	NULL	0	0	de	1	3	5	1	2	5
1409116	879582,2573697	4	0	0	de	0	3	7	4	2	8
2394041	0	0	2	14	de	9	3	7	4	2	5,6
2324818	43445	0	0	9	de	1	1	4	1	0	
321245	4284901	6	0	18	ch	0	2	4	2	0	
1436592	0	NULL	0	0	de	6	1	0	0	0	3
35765	1766375	3	0	21	de	2	2	7	6	0	3
2067224	4484357,4451534,2116758	5	0	8	ch	0	3	7	3	0	
2337002	1681302,2240270,500718	4	0	0	de	0	3	7	1	0	
2646479	83066	0	0	7	ch	0	1	0	0	0	
1176866	2314529	3	0	1	de	1	3	6	5	0	
1515846	0	NULL	0	0	de	0	1	0	0	0	
2106728	2913005	5	14	21	de	6	3	5	2	2	5
228484	4141254,3802986	3	3	21	de	2	3	4	2	0	
627932	3347280,612078	0	0	16	de	10	3	5	3	2	8
848544	3051852	4	0	0	de	0	2	5	3	2	8
397372	4490078	NULL	0	0	ch	0	1	5	5	0	
435123	3119985,1880959,3079492,3839614	NULL	0	0	de	2	3	3	1	1	5,8,3
267556	502342,962959	3	0	18	de	1	2	4	2	1	2,8
2373744	1057841	2	0	2	de	6	3	4	1	2	2
2349961	3478136	3	3	9	de	9	1	4	4	0	
1284087	0	NULL	0	0	de	7	1	2	0	2	
2676911	0	NULL	0	0	de	7	3	0	0	0	4
185124	1708856,2116758,2424638	0	0	0	de	0	2	6	4	0	
1334953	315526,524518,3145630,621156	4	0	0	de	0	3	6	4	2	
74664	3241763	4	6	11	de	9	3	5	1	0	
2395943	524518,3370475	4	0	2	de	10	3	5	4	0	
260830	2865345	0	0	0	de	0	3	2	1	0	
1606582	3720944,1792965,1441262,1495517,2928384	0	0	0	de	0	3	0	0	3	2,8
433501	3522911	NULL	0	0	de	2	3	4	1	2	8
88270	655030	0	0	0	de	0	3	6	4	2	7,2
634240	3213980,4479178	3	20	19	de	2	2	4	2	0	
2723179	3744822	0	0	15	de	0	1	0	0	0	
93312	0	NULL	0	0	de	0	3	3	0	1	3
2394828	2550387	3	6	11	de	3	3	5	2	0	
2955455	3378061,3341690,4188657	4	12	16	ch	0	3	5	2	0	
896400	2580115	0	0	8	de	1	3	7	6	0	
1304283	0	NULL	0	0	de	1	3	6	0	1	3
606353	612078	4	0	0	de	0	3	6	2	1	5
639376	0	6	0	0	de	0	3	6	0	0	2,8
1466646	1549791	0	0	0	de	0	2	7	5	0	3
2335676	2895265,2573697,1965731	4	0	0	de	0	3	5	4	2	
397867	3517194	3	0	18	de	10	3	5	2	0	5
1219298	3705061,3432139,356069,4160943	6	0	15	de	6	3	7	5	2	8
965880	1179799	0	0	20	de	2	3	5	2	2	
1127033	635441	0	0	12	de	7	3	7	3	0	
2211519	3550089	0	0	15	de	0	1	0	0	0	
396696	2839235	0	0	15	de	7	1	6	6	0	
2231063	1334372	0	0	6	de	7	1	0	0	0	
2903504	3910242,2934219,1581843	4	0	0	de	0	3	5	2	1	8
1294962	1371812,494116,2317118	4	19	22	de	2	3	6	2	3	
867974	3434923	0	0	8	de	2	2	3	0	0	
268124	3482421	0	2	14	de	7	3	6	2	0	
1067917	502342	0	0	15	de	0	1	0	0	0	
2508451	2258396	3	0	16	de	9	2	5	4	0	
2512596	30815,1057841	2	0	0	de	0	3	5	3	0	
1285542	0	NULL	0	0	de	10	1	1	0	1	
2695328	1283916,3240672,1342939	0	0	15	de	10	3	7	2	0	
544542	3145630,886207	0	2	14	de	9	3	6	2	2	8
1235640	0	NULL	0	0	de	1	3	4	0	1	
2829525	4065550	0	0	0	de	0	2	4	1	1	5
716442	3913136,2635728	NULL	0	0	de	6	3	4	3	2	3
2370874	4284901,1335184,4175020,2314529,22459,3378061	0	0	0	de	0	3	5	3	0	
370123	0	5	0	15	de	0	1	0	0	0	
2871440	0	0	0	0	de	0	2	3	0	2	3,8
1070068	1426917	0	0	2	non_dach	0	3	4	1	0	8,2
28412	1119112	6	0	0	de	0	3	4	3	2	7,2
2430056	154542	0	0	0	de	0	2	7	3	0	
1108173	3079492,4026733,2140778	NULL	0	0	de	7	3	3	1	2	8
1420406	4271874	0	0	0	de	0	2	3	2	2	8
1379042	2210017	0	0	14	de	6	3	4	1	1	8
2625141	3210328,3083772,76887	4	0	0	de	0	3	5	4	0	8
1273512	0	NULL	0	0	de	0	1	0	0	0	
668002	0	0	0	15	non_dach	0	1	0	0	0	
489043	2458580,4292300	0	0	19	de	10	1	0	0	0	
1241734	4284901	0	0	15	de	7	2	5	1	2	8
1238105	2325779,1380541,4206556	0	0	21	non_dach	0	1	0	0	1	5,3
1934185	0	NULL	0	0	de	9	2	3	0	2	5
410559	444534	0	0	0	at	0	2	4	2	0	8
2821270	4007215,1443376,2949755	0	0	1	de	2	3	5	2	2	3
1428615	315526,1549791	6	0	0	de	0	2	7	5	0	
940077	328529	0	0	0	de	0	2	4	4	2	8
904157	2628571,494116,3429022	3	0	22	de	2	3	5	3	3	5
1500721	3287640	0	0	12	de	1	2	5	4	0	
979776	4047423	3	0	16	de	4	1	3	3	0	
192776	0	NULL	0	0	de	10	1	4	0	3	2,8
403704	3913136	0	0	2	de	1	1	0	0	0	
1413408	0	NULL	0	0	de	10	1	0	0	0	
2764399	1826305	4	0	0	de	0	3	7	5	0	
2978400	3737229,2996488,106514,4154051,238790	0	22	20	de	0	3	6	2	3	8
1074488	1830721	4	0	0	de	0	3	1	1	0	8
2877542	3794933,3916449	2	7	13	de	1	3	4	1	2	7
2219974	1127093	3	0	0	de	0	1	4	2	1	3
1110661	1072229	3	0	0	de	0	3	4	4	1	3
178233	2314529	2	0	0	non_dach	0	3	5	1	3	3
305770	2752400,22459,2582698,2314529	3	14	21	ch	0	3	7	6	0	8,5,2
1367646	0	NULL	0	0	at	0	3	5	0	3	3
15548	2905196	0	0	0	de	0	1	3	1	2	5
1844160	2243194	0	0	7	de	6	3	6	3	0	
1247928	3582227,4321623,2550387	2	0	0	de	0	2	6	2	2	8
1082431	0	NULL	0	0	de	2	3	6	0	2	5,3
490292	222069	0	0	9	de	0	1	0	0	0	
992936	3418410	2	16	21	de	10	3	4	1	1	5,8
253016	0	0	0	8	de	9	2	7	0	0	
933874	996660,2526047	4	0	0	de	0	3	5	3	0	8,2,5
1255370	2314529,3378061	3	14	2	de	9	2	4	1	1	5
613782	0	0	0	15	de	9	3	7	1	0	
56317	3543754	0	0	22	de	2	2	5	2	0	
2115196	0	NULL	0	0	de	9	3	7	0	0	8
809644	234916	3	0	1	de	2	2	7	4	0	
1890542	2865345	3	0	0	de	0	3	7	1	0	8
2198327	2195536	4	0	0	de	0	2	5	1	0	
876977	3731273	2	20	5	de	10	3	4	1	2	3
1541172	502342,63258	4	0	0	de	0	3	4	4	0	
820627	996660,4451534,1803187	3	0	0	de	0	1	2	2	2	6
1878018	312113	6	2	14	de	5	3	7	2	2	
2693392	2628424,121674,4547168,962959,4430200	3	0	10	de	2	3	7	7	0	
1058015	0	NULL	0	0	ch	0	3	6	0	0	
1002754	1315870,4321623,76751,3396270	0	0	0	de	0	2	5	3	0	
2319784	1581767	0	0	0	de	0	1	4	2	1	3
1601822	0	NULL	0	0	de	9	2	4	0	1	3
1156469	622035,1161270,4367297	NULL	0	0	de	9	3	4	1	0	3
293783	4246708	3	0	9	de	10	1	7	7	0	3
1089214	272304,4546220,2368386	0	0	15	de	3	3	4	3	2	2,9,8
1082844	3792911,2210017	0	0	21	de	3	2	5	3	2	7,8
2523125	1869807	NULL	0	0	de	9	3	2	2	2	2
1167057	0	3	0	0	de	0	3	4	0	1	
846378	921202,1953384,4472402	3	23	7	de	9	3	6	2	0	
501987	1549791	NULL	0	0	de	7	2	3	2	1	8,2
1170442	2902589	0	0	6	de	9	3	5	3	2	7,2,4
1177082	9558,4574364	0	12	16	de	12	1	0	0	0	2,9
456954	1284613,278289	3	0	0	de	0	2	5	2	2	8
2843555	3954962,3079492	NULL	0	0	de	9	3	3	2	2	7
38944	2314529	3	0	0	de	0	3	5	2	1	8,5,2,3
2145396	2396442,4321623,502342	3	0	0	de	0	3	4	1	1	8,7
1590634	63375,500718	4	0	0	de	0	3	6	3	0	
1697661	3370475	4	0	0	de	0	2	5	2	2	2
2984056	0	NULL	0	0	de	10	3	7	0	0	7
1912479	0	NULL	0	0	de	10	3	4	0	0	8
246495	4007215	NULL	0	0	de	2	3	5	1	2	
1108325	0	0	0	18	de	6	3	4	1	1	2
586618	0	NULL	0	0	de	9	1	7	0	0	
90156	524518,3688533,1838753	3	0	0	de	0	2	3	2	0	2
2819326	4019696,1222051,234916	3	0	1	de	7	2	5	3	0	3
488548	2866907	4	19	1	non_dach	0	3	6	2	0	
2414841	1332823	4	16	12	at	0	3	5	1	0	
626185	3582227	0	0	0	de	0	3	6	2	0	8,2,6
307313	2001826	3	0	10	at	0	1	2	2	2	
196956	19347,1072848	3	0	15	de	2	3	5	2	1	
2552653	3492885	3	0	15	de	7	1	0	0	0	
437899	91188	2	0	0	de	0	2	6	2	1	
341144	3977471,3293484	0	10	8	de	6	3	4	1	1	8
1112990	4329775,4490924,1937646,1581843,1118975,2169794,935935,2398589,2380081	5	0	0	ch	0	3	6	4	1	8
731165	3432139	0	0	21	de	9	1	0	0	0	
1178499	492263	0	0	0	de	0	2	7	2	2	5
1936929	2237572	3	0	16	de	3	3	5	3	0	
1622676	897463,2063908,2928384,1426226	NULL	0	0	de	2	3	7	5	0	
490409	635441	3	0	15	de	10	3	4	2	0	
190639	0	NULL	0	0	de	10	3	4	0	1	8
1567178	1549791	0	0	14	de	2	1	0	0	0	
839595	3788202,3287640	3	0	0	de	0	1	3	1	0	
2607376	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
665511	3920765	2	0	1	de	2	3	6	4	2	
890357	3465982,3836325	NULL	0	0	de	9	2	4	2	2	
2763938	2338953	2	0	0	de	0	2	4	1	1	8
600701	1824312	0	0	23	de	9	3	7	0	0	
2590895	22459,3058924	3	20	5	non_dach	0	2	5	4	0	
2342332	2111897	0	0	21	de	1	2	6	0	0	
1425185	2314529	NULL	0	0	de	3	2	5	2	0	
1241825	63258,315526	4	0	0	de	0	1	6	6	0	
385485	0	NULL	0	0	de	9	1	0	0	2	8,2
2478743	3720944,1636444	0	0	0	de	0	2	5	1	2	2,7
1596565	0	NULL	0	0	de	7	3	4	0	2	8,2
90115	1620730	3	0	9	de	3	3	5	2	2	8
1670536	2639824	4	0	18	de	2	3	6	3	0	5
1256556	315526	4	0	0	de	0	3	7	6	2	
1795060	0	NULL	0	0	de	2	1	0	0	0	3
2544079	3656021,4451534	0	0	11	de	7	2	3	2	1	
397412	660660	0	0	0	de	0	3	3	1	1	7
1309517	655030	5	0	0	at	0	1	4	2	3	8
392025	635441	0	0	8	de	2	1	0	0	0	
1869171	3287640	0	0	5	at	0	1	0	0	0	
2343279	2978502,4580338,4499767,2140778	4	0	9	at	0	3	7	2	2	5
2153322	221785,2866907	4	0	0	de	0	3	7	5	0	8
1736424	0	NULL	0	0	de	3	3	4	0	0	
1002187	3241763	4	0	0	de	0	1	3	2	0	
1944940	312113,3432139	4	2	14	de	1	2	6	2	2	3
2163316	2660625	0	0	0	de	0	3	6	1	2	8,2
593984	4141254,2978502,215324	4	3	8	de	9	2	4	2	0	
1824317	3432139	0	0	15	de	7	2	6	4	3	
2983407	1581843,4474296	4	0	0	at	0	3	7	1	2	8
1688960	3321196,2817590	5	0	0	de	0	2	5	1	0	
1835359	996660	3	0	10	de	3	3	5	2	2	7
446195	996660,1072229	4	11	1	de	7	2	5	2	2	3
1718853	313273,2130746,1234376,736866,100039	3	0	0	de	0	3	6	3	3	
1101098	2978502	3	0	18	ch	0	1	0	0	0	
804244	63375	NULL	0	0	de	3	3	4	2	2	
1048093	502342,2817480	4	7	9	de	2	2	6	2	0	
2046062	812432	3	23	13	ch	0	2	4	3	0	8
500911	3396270	3	0	10	de	10	2	4	4	0	8
1534962	996660	4	0	0	at	0	3	7	4	0	
1057757	1838416,3793361	0	0	15	de	1	2	4	4	2	7
766340	3099696,3913136	0	1	1	de	0	1	0	0	0	
1609136	589152,2118130,3366225	3	0	14	de	9	2	4	3	2	
2749983	4138763,3424181	0	0	18	de	1	2	0	0	0	
1516224	4533036	0	0	2	de	9	3	5	4	0	
2225526	2396442	0	0	15	de	7	3	4	1	1	8
2849576	2088073	3	3	1	de	1	3	7	1	2	3
